timestamp,asset_id,asset_type,building,campus,age_years,temperature_c,humidity_pct,vibration_g,power_kw,usage_hours,failure_within_30d
2025-09-09 05:51:05.869960,A012,Lighting,Building-1,Main,5.6,24.74,42.57,0.472,7.35,6.04,0
2025-09-09 06:01:05.869960,A012,Lighting,Building-1,Main,5.6,24.75,42.83,0.455,7.42,6.04,0
2025-09-09 06:11:05.869960,A012,Lighting,Building-1,Main,5.6,24.65,41.94,0.463,7.31,6.04,0
2025-09-09 06:21:05.869960,A012,Lighting,Building-1,Main,5.6,24.56,41.2,0.446,8.34,6.04,1
2025-09-09 06:31:05.869960,A012,Lighting,Building-1,Main,5.6,24.34,43.08,0.488,7.84,6.04,0
2025-09-09 06:41:05.869960,A012,Lighting,Building-1,Main,5.6,24.23,42.92,0.449,6.43,6.04,0
2025-09-09 06:51:05.869960,A012,Lighting,Building-1,Main,5.6,23.88,41.11,0.419,7.46,6.04,0
2025-09-09 07:01:05.869960,A012,Lighting,Building-1,Main,5.6,23.15,43.69,0.525,6.59,6.04,1
2025-09-09 07:11:05.869960,A012,Lighting,Building-1,Main,5.6,24.09,44.82,0.468,7.62,6.04,0
2025-09-09 07:21:05.869960,A012,Lighting,Building-1,Main,5.6,25.03,41.52,0.451,7.59,6.04,0
2025-09-09 07:31:05.869960,A012,Lighting,Building-1,Main,5.6,24.81,42.73,0.555,7.38,6.04,0
2025-09-09 07:41:05.869960,A012,Lighting,Building-1,Main,5.6,22.61,45.27,0.468,7.53,6.04,0
2025-09-09 07:51:05.869960,A012,Lighting,Building-1,Main,5.6,22.63,43.18,0.437,6.51,6.04,0
2025-09-09 08:01:05.869960,A012,Lighting,Building-1,Main,5.6,23.37,44.76,0.466,6.59,6.04,0
2025-09-09 08:11:05.869960,A012,Lighting,Building-1,Main,5.6,22.53,44.83,0.485,7.5,6.04,0
2025-09-09 08:21:05.869960,A012,Lighting,Building-1,Main,5.6,23.79,45.31,0.494,8.49,6.04,0
2025-09-09 08:31:05.869960,A012,Lighting,Building-1,Main,5.6,22.72,47.39,0.525,7.16,6.04,0
2025-09-09 08:41:05.869960,A012,Lighting,Building-1,Main,5.6,23.1,45.06,0.439,7.31,6.04,0
2025-09-09 08:51:05.869960,A012,Lighting,Building-1,Main,5.6,21.79,45.79,0.506,7.2,6.04,0
2025-09-09 09:01:05.869960,A012,Lighting,Building-1,Main,5.6,22.48,46.05,0.507,7.36,6.04,0
2025-09-09 09:11:05.869960,A012,Lighting,Building-1,Main,5.6,22.04,46.91,0.487,6.24,6.04,0
2025-09-09 09:21:05.869960,A012,Lighting,Building-1,Main,5.6,21.85,45.87,0.486,7.33,6.04,0
2025-09-09 09:31:05.869960,A012,Lighting,Building-1,Main,5.6,20.89,45.17,0.453,7.34,6.04,0
2025-09-09 09:41:05.869960,A012,Lighting,Building-1,Main,5.6,22.24,45.33,0.462,7.29,6.04,0
2025-09-09 09:51:05.869960,A012,Lighting,Building-1,Main,5.6,21.08,47.29,0.501,6.93,6.04,0
2025-09-09 10:01:05.869960,A012,Lighting,Building-1,Main,5.6,21.56,47.35,0.448,7.24,6.04,0
2025-09-09 10:11:05.869960,A012,Lighting,Building-1,Main,5.6,21.49,49.14,0.531,7.03,6.04,0
2025-09-09 10:21:05.869960,A012,Lighting,Building-1,Main,5.6,20.81,48.02,0.466,7.92,6.04,0
2025-09-09 10:31:05.869960,A012,Lighting,Building-1,Main,5.6,21.04,48.29,0.501,7.39,6.04,0
2025-09-09 10:41:05.869960,A012,Lighting,Building-1,Main,5.6,21.03,48.74,0.478,6.86,6.04,0
2025-09-09 10:51:05.869960,A012,Lighting,Building-1,Main,5.6,21.65,47.8,0.532,7.48,6.04,0
2025-09-09 11:01:05.869960,A012,Lighting,Building-1,Main,5.6,20.37,49.48,0.506,8.17,6.04,0
2025-09-09 11:11:05.869960,A012,Lighting,Building-1,Main,5.6,19.93,49.0,0.523,7.68,6.04,0
2025-09-09 11:21:05.869960,A012,Lighting,Building-1,Main,5.6,20.76,50.83,0.477,6.11,6.04,0
2025-09-09 11:31:05.869960,A012,Lighting,Building-1,Main,5.6,20.27,51.55,0.491,6.89,6.04,0
2025-09-09 11:41:05.869960,A012,Lighting,Building-1,Main,5.6,21.07,50.57,0.486,7.6,6.04,0
2025-09-09 11:51:05.869960,A012,Lighting,Building-1,Main,5.6,19.86,49.53,0.48,7.86,6.04,0
2025-09-09 12:01:05.869960,A012,Lighting,Building-1,Main,5.6,20.08,50.02,0.525,8.57,6.04,1
2025-09-09 12:11:05.869960,A012,Lighting,Building-1,Main,5.6,19.91,50.34,0.437,7.3,6.04,0
2025-09-09 12:21:05.869960,A012,Lighting,Building-1,Main,5.6,20.21,51.58,0.447,6.66,6.04,0
2025-09-09 12:31:05.869960,A012,Lighting,Building-1,Main,5.6,21.13,49.81,0.488,7.46,6.04,0
2025-09-09 12:41:05.869960,A012,Lighting,Building-1,Main,5.6,20.02,49.76,0.516,7.65,6.04,0
2025-09-09 12:51:05.869960,A012,Lighting,Building-1,Main,5.6,20.45,50.5,0.492,7.5,6.04,0
2025-09-09 13:01:05.869960,A012,Lighting,Building-1,Main,5.6,21.15,50.69,0.495,7.67,6.04,0
2025-09-09 13:11:05.869960,A012,Lighting,Building-1,Main,5.6,20.96,52.22,0.482,7.03,6.04,1
2025-09-09 13:21:05.869960,A012,Lighting,Building-1,Main,5.6,20.5,51.46,0.479,8.45,6.04,0
2025-09-09 13:31:05.869960,A012,Lighting,Building-1,Main,5.6,20.79,49.89,0.492,8.08,6.04,0
2025-09-09 13:41:05.869960,A012,Lighting,Building-1,Main,5.6,20.48,50.01,0.476,6.99,6.04,0
2025-09-09 13:51:05.869960,A012,Lighting,Building-1,Main,5.6,20.33,49.31,0.489,7.67,6.04,0
2025-09-09 14:01:05.869960,A012,Lighting,Building-1,Main,5.6,20.78,50.77,0.488,6.76,6.04,0
2025-09-09 14:11:05.869960,A012,Lighting,Building-1,Main,5.6,21.7,51.02,0.498,7.65,6.04,0
2025-09-09 14:21:05.869960,A012,Lighting,Building-1,Main,5.6,22.63,49.73,0.455,8.15,6.04,1
2025-09-09 14:31:05.869960,A012,Lighting,Building-1,Main,5.6,21.89,50.76,0.468,7.19,6.04,0
2025-09-09 14:41:05.869960,A012,Lighting,Building-1,Main,5.6,21.62,49.12,0.511,6.31,6.04,0
2025-09-09 14:51:05.869960,A012,Lighting,Building-1,Main,5.6,21.46,50.09,0.546,7.26,6.04,0
2025-09-09 15:01:05.869960,A012,Lighting,Building-1,Main,5.6,22.21,49.54,0.508,8.79,6.04,0
2025-09-09 15:11:05.869960,A012,Lighting,Building-1,Main,5.6,22.46,49.96,0.421,7.66,6.04,0
2025-09-09 15:21:05.869960,A012,Lighting,Building-1,Main,5.6,21.89,49.4,0.51,7.07,6.04,0
2025-09-09 15:31:05.869960,A012,Lighting,Building-1,Main,5.6,22.5,50.76,0.461,6.67,6.04,0
2025-09-09 15:41:05.869960,A012,Lighting,Building-1,Main,5.6,22.94,50.6,0.465,7.0,6.04,0
2025-09-09 15:51:05.869960,A012,Lighting,Building-1,Main,5.6,22.32,50.39,0.54,7.78,6.04,0
2025-09-09 16:01:05.869960,A012,Lighting,Building-1,Main,5.6,22.99,50.21,0.457,7.49,6.04,0
2025-09-09 16:11:05.869960,A012,Lighting,Building-1,Main,5.6,28.32,49.17,1.026,15.32,6.04,0
2025-09-09 16:21:05.869960,A012,Lighting,Building-1,Main,5.6,23.62,47.8,0.491,7.12,6.04,0
2025-09-09 16:31:05.869960,A012,Lighting,Building-1,Main,5.6,23.18,48.9,0.453,6.74,6.04,0
2025-09-09 16:41:05.869960,A012,Lighting,Building-1,Main,5.6,22.3,50.39,0.499,7.25,6.04,0
2025-09-09 16:51:05.869960,A012,Lighting,Building-1,Main,5.6,23.4,45.54,0.46,7.67,6.04,0
2025-09-09 17:01:05.869960,A012,Lighting,Building-1,Main,5.6,24.32,48.81,0.487,7.96,6.04,1
2025-09-09 17:11:05.869960,A012,Lighting,Building-1,Main,5.6,23.79,49.0,0.47,6.87,6.04,1
2025-09-09 17:21:05.869960,A012,Lighting,Building-1,Main,5.6,23.54,46.6,0.502,6.94,6.04,0
2025-09-09 17:31:05.869960,A012,Lighting,Building-1,Main,5.6,23.61,48.11,0.492,7.79,6.04,0
2025-09-09 17:41:05.869960,A012,Lighting,Building-1,Main,5.6,24.45,46.38,0.484,7.37,6.04,0
2025-09-09 17:51:05.869960,A012,Lighting,Building-1,Main,5.6,23.79,45.76,0.462,8.33,6.04,0
2025-09-09 18:01:05.869960,A012,Lighting,Building-1,Main,5.6,24.09,47.82,0.468,7.75,6.04,0
2025-09-09 18:11:05.869960,A012,Lighting,Building-1,Main,5.6,24.78,47.27,0.494,8.0,6.04,0
2025-09-09 18:21:05.869960,A012,Lighting,Building-1,Main,5.6,24.53,47.75,0.433,7.48,6.04,0
2025-09-09 18:31:05.869960,A012,Lighting,Building-1,Main,5.6,24.49,44.82,0.499,6.57,6.04,1
2025-09-09 18:41:05.869960,A012,Lighting,Building-1,Main,5.6,24.01,43.48,0.529,7.19,6.04,0
2025-09-09 18:51:05.869960,A012,Lighting,Building-1,Main,5.6,25.39,46.01,0.495,7.02,6.04,0
2025-09-09 19:01:05.869960,A012,Lighting,Building-1,Main,5.6,23.74,45.45,0.48,6.64,6.04,0
2025-09-09 19:11:05.869960,A012,Lighting,Building-1,Main,5.6,23.46,43.7,0.537,8.42,6.04,0
2025-09-09 19:21:05.869960,A012,Lighting,Building-1,Main,5.6,24.25,44.54,0.472,6.84,6.04,0
2025-09-09 19:31:05.869960,A012,Lighting,Building-1,Main,5.6,24.76,46.0,0.455,7.27,6.04,0
2025-09-09 19:41:05.869960,A012,Lighting,Building-1,Main,5.6,23.76,43.45,0.518,6.65,6.04,0
2025-09-09 19:51:05.869960,A012,Lighting,Building-1,Main,5.6,24.11,44.35,0.478,7.76,6.04,1
2025-09-09 20:01:05.869960,A012,Lighting,Building-1,Main,5.6,23.84,44.59,0.436,7.14,6.04,0
2025-09-09 20:11:05.869960,A012,Lighting,Building-1,Main,5.6,23.61,40.47,0.449,6.9,6.04,0
2025-09-09 20:21:05.869960,A012,Lighting,Building-1,Main,5.6,23.99,42.2,0.457,7.72,6.04,1
2025-09-09 20:31:05.869960,A012,Lighting,Building-1,Main,5.6,22.57,40.62,0.471,6.59,6.04,0
2025-09-09 20:41:05.869960,A012,Lighting,Building-1,Main,5.6,22.52,43.05,0.508,7.7,6.04,0
2025-09-09 20:51:05.869960,A012,Lighting,Building-1,Main,5.6,23.63,43.52,0.418,7.54,6.04,1
2025-09-09 21:01:05.869960,A012,Lighting,Building-1,Main,5.6,22.65,41.34,0.499,6.45,6.04,0
2025-09-09 21:11:05.869960,A012,Lighting,Building-1,Main,5.6,21.88,42.55,0.497,7.38,6.04,0
2025-09-09 21:21:05.869960,A012,Lighting,Building-1,Main,5.6,22.15,42.49,0.502,7.35,6.04,0
2025-09-09 21:31:05.869960,A012,Lighting,Building-1,Main,5.6,21.84,41.17,0.507,7.97,6.04,0
2025-09-09 21:41:05.869960,A012,Lighting,Building-1,Main,5.6,22.1,41.21,0.477,7.45,6.04,1
2025-09-09 21:51:05.869960,A012,Lighting,Building-1,Main,5.6,21.8,38.44,0.518,8.21,6.04,0
2025-09-09 22:01:05.869960,A012,Lighting,Building-1,Main,5.6,21.62,40.16,0.478,7.22,6.04,0
2025-09-09 22:11:05.869960,A012,Lighting,Building-1,Main,5.6,22.27,41.18,0.458,6.65,6.04,0
2025-09-09 22:21:05.869960,A012,Lighting,Building-1,Main,5.6,22.04,41.64,0.514,6.83,6.04,1
2025-09-09 22:31:05.869960,A012,Lighting,Building-1,Main,5.6,22.38,39.23,0.503,6.36,6.04,0
2025-09-09 22:41:05.869960,A012,Lighting,Building-1,Main,5.6,20.92,42.48,0.507,7.04,6.04,0
2025-09-09 22:51:05.869960,A012,Lighting,Building-1,Main,5.6,20.91,40.99,0.497,7.94,6.04,0
2025-09-09 23:01:05.869960,A012,Lighting,Building-1,Main,5.6,20.82,39.25,0.487,7.08,6.04,0
2025-09-09 23:11:05.869960,A012,Lighting,Building-1,Main,5.6,20.27,41.16,0.476,7.46,6.04,0
2025-09-09 23:21:05.869960,A012,Lighting,Building-1,Main,5.6,20.36,41.35,0.443,6.9,6.04,0
2025-09-09 23:31:05.869960,A012,Lighting,Building-1,Main,5.6,20.59,42.63,0.506,7.85,6.04,1
2025-09-09 23:41:05.869960,A012,Lighting,Building-1,Main,5.6,21.33,44.53,0.483,8.02,6.04,0
2025-09-09 23:51:05.869960,A012,Lighting,Building-1,Main,5.6,21.05,41.98,0.535,7.1,6.04,0
2025-09-10 00:01:05.869960,A012,Lighting,Building-1,Main,5.6,20.23,41.38,0.477,7.47,6.04,0
2025-09-10 00:11:05.869960,A012,Lighting,Building-1,Main,5.6,21.2,40.66,0.473,7.4,6.04,0
2025-09-10 00:21:05.869960,A012,Lighting,Building-1,Main,5.6,20.27,39.33,0.465,7.65,6.04,0
2025-09-10 00:31:05.869960,A012,Lighting,Building-1,Main,5.6,21.08,40.2,0.447,7.33,6.04,0
2025-09-10 00:41:05.869960,A012,Lighting,Building-1,Main,5.6,19.31,41.04,0.43,8.0,6.04,0
2025-09-10 00:51:05.869960,A012,Lighting,Building-1,Main,5.6,19.96,43.27,0.515,6.99,6.04,0
2025-09-10 01:01:05.869960,A012,Lighting,Building-1,Main,5.6,19.83,41.58,0.479,7.48,6.04,0
2025-09-10 01:11:05.869960,A012,Lighting,Building-1,Main,5.6,20.01,42.69,0.49,7.14,6.04,0
2025-09-10 01:21:05.869960,A012,Lighting,Building-1,Main,5.6,20.08,41.94,0.458,7.34,6.04,0
2025-09-10 01:31:05.869960,A012,Lighting,Building-1,Main,5.6,20.54,42.57,0.535,7.24,6.04,0
2025-09-10 01:41:05.869960,A012,Lighting,Building-1,Main,5.6,21.07,42.74,0.475,7.25,6.04,0
2025-09-10 01:51:05.869960,A012,Lighting,Building-1,Main,5.6,20.62,43.0,0.453,6.58,6.04,0
2025-09-10 02:01:05.869960,A012,Lighting,Building-1,Main,5.6,21.07,43.84,0.504,7.39,6.04,1
2025-09-10 02:11:05.869960,A012,Lighting,Building-1,Main,5.6,21.23,43.89,0.506,6.88,6.04,1
2025-09-10 02:21:05.869960,A012,Lighting,Building-1,Main,5.6,20.41,43.03,0.481,7.19,6.04,0
2025-09-10 02:31:05.869960,A012,Lighting,Building-1,Main,5.6,20.14,45.38,0.474,7.4,6.04,0
2025-09-10 02:41:05.869960,A012,Lighting,Building-1,Main,5.6,21.84,41.57,0.467,7.12,6.04,0
2025-09-10 02:51:05.869960,A012,Lighting,Building-1,Main,5.6,21.19,44.0,0.525,7.65,6.04,0
2025-09-10 03:01:05.869960,A012,Lighting,Building-1,Main,5.6,21.99,44.48,0.44,6.27,6.04,0
2025-09-10 03:11:05.869960,A012,Lighting,Building-1,Main,5.6,20.9,45.06,0.483,7.21,6.04,0
2025-09-10 03:21:05.869960,A012,Lighting,Building-1,Main,5.6,21.63,46.99,0.457,7.77,6.04,0
2025-09-10 03:31:05.869960,A012,Lighting,Building-1,Main,5.6,21.98,45.19,0.517,8.04,6.04,0
2025-09-10 03:41:05.869960,A012,Lighting,Building-1,Main,5.6,22.03,46.33,0.493,7.31,6.04,0
2025-09-10 03:51:05.869960,A012,Lighting,Building-1,Main,5.6,22.41,45.12,0.473,7.02,6.04,1
2025-09-10 04:01:05.869960,A012,Lighting,Building-1,Main,5.6,22.93,45.99,0.443,6.95,6.04,0
2025-09-10 04:11:05.869960,A012,Lighting,Building-1,Main,5.6,30.0,45.86,1.028,11.4,6.04,1
2025-09-10 04:21:05.869960,A012,Lighting,Building-1,Main,5.6,23.8,46.71,0.477,7.29,6.04,0
2025-09-10 04:31:05.869960,A012,Lighting,Building-1,Main,5.6,23.17,46.22,0.468,6.82,6.04,1
2025-09-10 04:41:05.869960,A012,Lighting,Building-1,Main,5.6,22.52,49.03,0.455,7.81,6.04,0
2025-09-10 04:51:05.869960,A012,Lighting,Building-1,Main,5.6,23.1,47.98,0.482,6.41,6.04,1
2025-09-10 05:01:05.869960,A012,Lighting,Building-1,Main,5.6,23.43,48.31,0.453,8.47,6.04,0
2025-09-10 05:11:05.869960,A012,Lighting,Building-1,Main,5.6,23.96,48.78,0.51,6.14,6.04,0
2025-09-10 05:21:05.869960,A012,Lighting,Building-1,Main,5.6,24.04,50.48,0.505,7.18,6.04,0
2025-09-10 05:31:05.869960,A012,Lighting,Building-1,Main,5.6,23.25,47.24,0.442,7.11,6.04,0
2025-09-10 05:41:05.869960,A012,Lighting,Building-1,Main,5.6,23.38,48.53,0.488,6.45,6.04,0
2025-09-10 05:51:05.869960,A012,Lighting,Building-1,Main,5.6,23.63,48.33,0.464,7.32,6.04,0
2025-09-10 06:01:05.869960,A012,Lighting,Building-1,Main,5.6,24.16,48.7,0.462,7.3,6.04,0
2025-09-10 06:11:05.869960,A012,Lighting,Building-1,Main,5.6,24.89,47.87,0.516,6.49,6.04,1
2025-09-10 06:21:05.869960,A012,Lighting,Building-1,Main,5.6,24.41,50.57,0.442,7.49,6.04,0
2025-09-10 06:31:05.869960,A012,Lighting,Building-1,Main,5.6,23.76,50.88,0.434,6.86,6.04,0
2025-09-10 06:41:05.869960,A012,Lighting,Building-1,Main,5.6,24.38,50.59,0.485,7.56,6.04,0
2025-09-10 06:51:05.869960,A012,Lighting,Building-1,Main,5.6,24.06,48.94,0.526,7.56,6.04,0
2025-09-10 07:01:05.869960,A012,Lighting,Building-1,Main,5.6,24.1,48.53,0.519,7.94,6.04,0
2025-09-10 07:11:05.869960,A012,Lighting,Building-1,Main,5.6,30.97,49.65,0.836,14.69,6.04,0
2025-09-10 07:21:05.869960,A012,Lighting,Building-1,Main,5.6,24.7,51.03,0.445,7.15,6.04,0
2025-09-10 07:31:05.869960,A012,Lighting,Building-1,Main,5.6,24.88,49.35,0.526,6.78,6.04,0
2025-09-10 07:41:05.869960,A012,Lighting,Building-1,Main,5.6,24.66,50.26,0.448,7.06,6.04,0
2025-09-10 07:51:05.869960,A012,Lighting,Building-1,Main,5.6,24.45,50.7,0.516,8.03,6.04,0
2025-09-10 08:01:05.869960,A012,Lighting,Building-1,Main,5.6,23.51,49.51,0.443,6.86,6.04,0
2025-09-10 08:11:05.869960,A012,Lighting,Building-1,Main,5.6,24.57,51.37,0.466,7.3,6.04,0
2025-09-10 08:21:05.869960,A012,Lighting,Building-1,Main,5.6,24.62,52.75,0.49,5.98,6.04,0
2025-09-10 08:31:05.869960,A012,Lighting,Building-1,Main,5.6,23.96,51.79,0.489,7.67,6.04,0
2025-09-10 08:41:05.869960,A012,Lighting,Building-1,Main,5.6,23.87,49.62,0.455,7.15,6.04,0
2025-09-10 08:51:05.869960,A012,Lighting,Building-1,Main,5.6,24.1,50.07,0.496,7.46,6.04,0
2025-09-10 09:01:05.869960,A012,Lighting,Building-1,Main,5.6,24.23,50.77,0.429,7.63,6.04,0
2025-09-10 09:11:05.869960,A012,Lighting,Building-1,Main,5.6,24.36,51.47,0.458,6.77,6.04,1
2025-09-10 09:21:05.869960,A012,Lighting,Building-1,Main,5.6,22.66,52.7,0.472,6.98,6.04,0
2025-09-10 09:31:05.869960,A012,Lighting,Building-1,Main,5.6,22.9,50.31,0.529,6.8,6.04,0
2025-09-10 09:41:05.869960,A012,Lighting,Building-1,Main,5.6,23.41,50.65,0.518,8.1,6.04,0
2025-09-10 09:51:05.869960,A012,Lighting,Building-1,Main,5.6,22.7,50.11,0.484,7.26,6.04,0
2025-09-10 10:01:05.869960,A012,Lighting,Building-1,Main,5.6,21.67,51.86,0.489,6.73,6.04,0
2025-09-10 10:11:05.869960,A012,Lighting,Building-1,Main,5.6,21.29,47.85,0.505,7.0,6.04,0
2025-09-10 10:21:05.869960,A012,Lighting,Building-1,Main,5.6,21.93,50.51,0.467,7.58,6.04,0
2025-09-10 10:31:05.869960,A012,Lighting,Building-1,Main,5.6,22.04,49.78,0.435,6.9,6.04,1
2025-09-10 10:41:05.869960,A012,Lighting,Building-1,Main,5.6,22.13,49.01,0.518,8.48,6.04,0
2025-09-10 10:51:05.869960,A012,Lighting,Building-1,Main,5.6,22.0,51.0,0.504,7.04,6.04,0
2025-09-10 11:01:05.869960,A012,Lighting,Building-1,Main,5.6,21.62,51.33,0.466,6.79,6.04,0
2025-09-10 11:11:05.869960,A012,Lighting,Building-1,Main,5.6,20.8,48.89,0.452,8.15,6.04,0
2025-09-10 11:21:05.869960,A012,Lighting,Building-1,Main,5.6,21.34,49.87,0.473,6.74,6.04,1
2025-09-10 11:31:05.869960,A012,Lighting,Building-1,Main,5.6,20.44,47.76,0.492,7.57,6.04,0
2025-09-10 11:41:05.869960,A012,Lighting,Building-1,Main,5.6,21.27,46.95,0.482,6.8,6.04,0
2025-09-10 11:51:05.869960,A012,Lighting,Building-1,Main,5.6,21.05,48.67,0.447,7.79,6.04,0
2025-09-10 12:01:05.869960,A012,Lighting,Building-1,Main,5.6,21.92,48.78,0.477,7.15,6.04,0
2025-09-10 12:11:05.869960,A012,Lighting,Building-1,Main,5.6,20.55,46.93,0.49,6.74,6.04,0
2025-09-10 12:21:05.869960,A012,Lighting,Building-1,Main,5.6,19.63,47.65,0.483,7.02,6.04,0
2025-09-10 12:31:05.869960,A012,Lighting,Building-1,Main,5.6,19.86,47.45,0.452,7.24,6.04,0
2025-09-10 12:41:05.869960,A012,Lighting,Building-1,Main,5.6,21.32,47.54,0.441,6.67,6.04,0
2025-09-10 12:51:05.869960,A012,Lighting,Building-1,Main,5.6,20.47,45.24,0.422,7.58,6.04,0
2025-09-10 13:01:05.869960,A012,Lighting,Building-1,Main,5.6,20.53,46.79,0.49,7.28,6.04,0
2025-09-10 13:11:05.869960,A012,Lighting,Building-1,Main,5.6,20.02,46.58,0.528,7.06,6.04,0
2025-09-10 13:21:05.869960,A012,Lighting,Building-1,Main,5.6,19.84,44.65,0.456,7.41,6.04,0
2025-09-10 13:31:05.869960,A012,Lighting,Building-1,Main,5.6,19.29,45.95,0.501,6.41,6.04,0
2025-09-10 13:41:05.869960,A012,Lighting,Building-1,Main,5.6,19.89,45.31,0.478,7.57,6.04,0
2025-09-10 13:51:05.869960,A012,Lighting,Building-1,Main,5.6,20.35,46.22,0.472,6.82,6.04,0
2025-09-10 14:01:05.869960,A012,Lighting,Building-1,Main,5.6,19.94,45.42,0.483,7.63,6.04,0
2025-09-10 14:11:05.869960,A012,Lighting,Building-1,Main,5.6,20.84,42.4,0.448,6.8,6.04,0
2025-09-10 14:21:05.869960,A012,Lighting,Building-1,Main,5.6,20.2,43.73,0.512,7.91,6.04,0
2025-09-10 14:31:05.869960,A012,Lighting,Building-1,Main,5.6,20.55,43.65,0.461,7.36,6.04,0
2025-09-10 14:41:05.869960,A012,Lighting,Building-1,Main,5.6,20.9,44.45,0.506,6.16,6.04,0
2025-09-10 14:51:05.869960,A012,Lighting,Building-1,Main,5.6,20.83,44.78,0.469,7.88,6.04,0
2025-09-10 15:01:05.869960,A012,Lighting,Building-1,Main,5.6,20.88,43.34,0.448,6.76,6.04,0
2025-09-10 15:11:05.869960,A012,Lighting,Building-1,Main,5.6,21.53,43.81,0.483,6.7,6.04,0
2025-09-10 15:21:05.869960,A012,Lighting,Building-1,Main,5.6,21.32,43.97,0.534,7.15,6.04,0
2025-09-10 15:31:05.869960,A012,Lighting,Building-1,Main,5.6,20.62,43.34,0.474,7.78,6.04,0
2025-09-10 15:41:05.869960,A012,Lighting,Building-1,Main,5.6,21.74,41.42,0.484,7.96,6.04,0
2025-09-10 15:51:05.869960,A012,Lighting,Building-1,Main,5.6,21.68,41.07,0.434,6.92,6.04,0
2025-09-10 16:01:05.869960,A012,Lighting,Building-1,Main,5.6,21.71,42.75,0.448,8.09,6.04,0
2025-09-10 16:11:05.869960,A012,Lighting,Building-1,Main,5.6,21.41,44.1,0.534,7.38,6.04,0
2025-09-10 16:21:05.869960,A012,Lighting,Building-1,Main,5.6,21.42,41.56,0.47,6.67,6.04,0
2025-09-10 16:31:05.869960,A012,Lighting,Building-1,Main,5.6,22.56,40.65,0.461,7.21,6.04,0
2025-09-10 16:41:05.869960,A012,Lighting,Building-1,Main,5.6,22.29,43.42,0.466,7.53,6.04,0
2025-09-10 16:51:05.869960,A012,Lighting,Building-1,Main,5.6,22.82,41.59,0.495,7.75,6.04,0
2025-09-10 17:01:05.869960,A012,Lighting,Building-1,Main,5.6,23.04,41.36,0.484,7.24,6.04,1
2025-09-10 17:11:05.869960,A012,Lighting,Building-1,Main,5.6,22.61,40.99,0.489,7.51,6.04,0
2025-09-10 17:21:05.869960,A012,Lighting,Building-1,Main,5.6,23.31,40.75,0.48,7.03,6.04,0
2025-09-10 17:31:05.869960,A012,Lighting,Building-1,Main,5.6,23.52,40.71,0.487,7.81,6.04,0
2025-09-10 17:41:05.869960,A012,Lighting,Building-1,Main,5.6,23.15,41.49,0.483,8.32,6.04,0
2025-09-10 17:51:05.869960,A012,Lighting,Building-1,Main,5.6,23.53,41.56,0.482,6.62,6.04,1
2025-09-10 18:01:05.869960,A012,Lighting,Building-1,Main,5.6,23.5,41.74,0.469,6.2,6.04,0
2025-09-10 18:11:05.869960,A012,Lighting,Building-1,Main,5.6,23.85,39.77,0.486,8.09,6.04,0
2025-09-10 18:21:05.869960,A012,Lighting,Building-1,Main,5.6,24.36,42.42,0.465,7.24,6.04,0
2025-09-10 18:31:05.869960,A012,Lighting,Building-1,Main,5.6,23.54,40.24,0.454,6.66,6.04,0
2025-09-10 18:41:05.869960,A012,Lighting,Building-1,Main,5.6,24.83,38.89,0.523,7.93,6.04,0
2025-09-10 18:51:05.869960,A012,Lighting,Building-1,Main,5.6,24.46,39.93,0.435,7.04,6.04,0
2025-09-10 19:01:05.869960,A012,Lighting,Building-1,Main,5.6,24.58,41.13,0.451,7.88,6.04,0
2025-09-10 19:11:05.869960,A012,Lighting,Building-1,Main,5.6,25.15,41.0,0.485,6.56,6.04,0
2025-09-10 19:21:05.869960,A012,Lighting,Building-1,Main,5.6,24.12,41.85,0.493,7.06,6.04,0
2025-09-10 19:31:05.869960,A012,Lighting,Building-1,Main,5.6,24.21,41.02,0.474,7.52,6.04,0
2025-09-10 19:41:05.869960,A012,Lighting,Building-1,Main,5.6,29.22,41.53,0.85,13.84,6.04,0
2025-09-10 19:51:05.869960,A012,Lighting,Building-1,Main,5.6,24.09,44.46,0.524,8.0,6.04,0
2025-09-10 20:01:05.869960,A012,Lighting,Building-1,Main,5.6,23.78,39.9,0.472,7.46,6.04,0
2025-09-10 20:11:05.869960,A012,Lighting,Building-1,Main,5.6,24.18,41.57,0.43,6.97,6.04,0
2025-09-10 20:21:05.869960,A012,Lighting,Building-1,Main,5.6,24.08,41.8,0.467,6.91,6.04,0
2025-09-10 20:31:05.869960,A012,Lighting,Building-1,Main,5.6,24.96,43.2,0.511,7.45,6.04,0
2025-09-10 20:41:05.869960,A012,Lighting,Building-1,Main,5.6,23.39,43.44,0.522,8.06,6.04,0
2025-09-10 20:51:05.869960,A012,Lighting,Building-1,Main,5.6,24.27,42.92,0.482,7.57,6.04,0
2025-09-10 21:01:05.869960,A012,Lighting,Building-1,Main,5.6,23.04,43.79,0.467,8.42,6.04,0
2025-09-10 21:11:05.869960,A012,Lighting,Building-1,Main,5.6,23.59,43.58,0.486,6.96,6.04,0
2025-09-10 21:21:05.869960,A012,Lighting,Building-1,Main,5.6,23.85,43.98,0.513,7.67,6.04,0
2025-09-10 21:31:05.869960,A012,Lighting,Building-1,Main,5.6,23.58,43.07,0.458,8.14,6.04,0
2025-09-10 21:41:05.869960,A012,Lighting,Building-1,Main,5.6,23.39,46.22,0.457,8.41,6.04,0
